Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"E. Soremekun","Evaluating the Impact of Experimental Assumptions in Automated Fault Localization",2023,"Proceedings - International Conference on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85171773159&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85171773159&origin=inward",97,"2025-03-14 11:30:04","Conference Paper","10.1109/ICSE48619.2023.00025","0270-5257","https://api.elsevier.com/content/abstract/scopus_id/85171773159",,,159,171,3,1.50,3,1,2,"","",""
3,"M.M. Ahmadi","FPGA-Patch: Mitigating Remote Side-Channel Attacks on FPGAs using Dynamic Patch Generation",2023,"Proceedings of the International Symposium on Low Power Electronics and Design","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85171622171&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85171622171&origin=inward",98,"2025-03-14 11:30:04","Conference Paper","10.1109/ISLPED58423.2023.10244526","1533-4678","https://api.elsevier.com/content/abstract/scopus_id/85171622171",2023,,,,3,1.50,3,1,2,"","",""
3,"D.K.P. Newar","SSDTutor: A feedback-driven intelligent tutoring system for secure software development",2023,"Science of Computer Programming","","https://api.elsevier.com/content/article/eid/1-s2.0-S0167642323000151","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85149792034&origin=inward",100,"2025-03-14 11:30:04","Article","10.1016/j.scico.2023.102933","0167-6423","https://api.elsevier.com/content/abstract/scopus_id/85149792034",227,,,,3,1.50,3,1,2,"","",""
3,"M. Wen","Effective Isolation of Fault-Correlated Variables via Statistical and Mutation Analysis",2023,"IEEE Transactions on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139512997&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139512997&origin=inward",104,"2025-03-14 11:30:04","Article","10.1109/TSE.2022.3209590","0098-5589","https://api.elsevier.com/content/abstract/scopus_id/85139512997",49,4,2053,2068,3,1.50,3,1,2,"","",""
4,"G. Sakkas","Seq2Parse: neurosymbolic parse error repair",2022,"Proceedings of the ACM on Programming Languages","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168417285&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85168417285&origin=inward",80,"2025-03-14 11:30:04","Article","10.1145/3563330","2475-1421","https://api.elsevier.com/content/abstract/scopus_id/85168417285",6,,,,4,1.33,4,1,3,"","",""
4,"S. Kang","Language Models Can Prioritize Patches for Practical Program Patching",2022,"Proceedings - International Workshop on Automated Program Repair, APR 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135175407&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135175407&origin=inward",84,"2025-03-14 11:30:04","Conference Paper","10.1145/3524459.3527343","","https://api.elsevier.com/content/abstract/scopus_id/85135175407",,,8,15,4,1.33,4,1,3,"","",""
4,"B.N. Bhatt","Automated repair of resource leaks in Android applications",2022,"Journal of Systems and Software","","https://api.elsevier.com/content/article/eid/1-s2.0-S0164121222001273","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134325836&origin=inward",85,"2025-03-14 11:30:04","Article","10.1016/j.jss.2022.111417","0164-1212","https://api.elsevier.com/content/abstract/scopus_id/85134325836",192,,,,4,1.33,4,1,3,"","",""
3,"J. Saravanan","IoT based Advanced Prediction Methodology for Fault Localization in Machine Monitoring",2022,"IET Conference Proceedings","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85174643741&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85174643741&origin=inward",95,"2025-03-14 11:30:04","Conference Paper","10.1049/icp.2023.0429","2732-4494","https://api.elsevier.com/content/abstract/scopus_id/85174643741",2022,26,253,257,3,1.00,3,1,3,"","",""
3,"I. Mesecan","Keeping Secrets: Multi-objective Genetic Improvement for Detecting and Reducing Information Leakage",2022,"ACM International Conference Proceeding Series","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146926150&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146926150&origin=inward",101,"2025-03-14 11:30:04","Conference Paper","10.1145/3551349.3556947","","https://api.elsevier.com/content/abstract/scopus_id/85146926150",,,,,3,1.00,3,1,3,"","",""
3,"A.T. Nguyen","Next Syntactic-Unit Code Completion and Applications",2022,"ACM International Conference Proceeding Series","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146918648&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146918648&origin=inward",102,"2025-03-14 11:30:04","Conference Paper","10.1145/3551349.3559544","","https://api.elsevier.com/content/abstract/scopus_id/85146918648",,,,,3,1.00,3,1,3,"","",""
3,"B. Wang","Enhanced Evolutionary Automated Program Repair by Finer-Granularity Ingredients and Better Search Algorithms",2022,"ACM International Conference Proceeding Series","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139566487&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139566487&origin=inward",103,"2025-03-14 11:30:04","Conference Paper","10.1145/3545258.3545286","","https://api.elsevier.com/content/abstract/scopus_id/85139566487",,,107,116,3,1.00,3,1,3,"","",""
3,"J. Yao","Bug-Transformer: Automated Program Repair Using Attention-Based Deep Neural Network",2022,"Journal of Circuits, Systems and Computers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135984562&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135984562&origin=inward",105,"2025-03-14 11:30:04","Article","10.1142/S0218126622502103","0218-1266","https://api.elsevier.com/content/abstract/scopus_id/85135984562",31,12,,,3,1.00,3,1,3,"","",""
3,"A. Ghanbari","Revisiting Object Similarity-based Patch Ranking in Automated Program Repair: An Extensive Study",2022,"Proceedings - International Workshop on Automated Program Repair, APR 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135194780&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135194780&origin=inward",106,"2025-03-14 11:30:04","Conference Paper","10.1145/3524459.3527354","","https://api.elsevier.com/content/abstract/scopus_id/85135194780",,,16,23,3,1.00,3,1,3,"","",""
3,"G. Bennett","Some Automatically Generated Patches are More Likely to be Correct than Others: An Analysis of Defects4J Patch Features",2022,"Proceedings - International Workshop on Automated Program Repair, APR 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135150257&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135150257&origin=inward",107,"2025-03-14 11:30:04","Conference Paper","10.1145/3524459.3527348","","https://api.elsevier.com/content/abstract/scopus_id/85135150257",,,46,52,3,1.00,3,1,3,"","",""
2,"W. Ye","FixGPT: A Novel Three-Tier Deep Learning Model for Automated Program Repair",2023,"Proceedings - 2023 8th International Conference on Data Science in Cyberspace, DSC 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184347385&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85184347385&origin=inward",118,"2025-03-14 11:30:04","Conference Paper","10.1109/DSC59305.2023.00078","","https://api.elsevier.com/content/abstract/scopus_id/85184347385",,,499,505,2,1.00,2,1,2,"","",""
2,"T.D. Viet","Using Large Language Models for Bug Localization and Fixing",2023,"Proceedings of 2023 12th International Conference on Awareness Science and Technology, iCAST 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182737407&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85182737407&origin=inward",121,"2025-03-14 11:30:04","Conference Paper","10.1109/iCAST57874.2023.10359304","","https://api.elsevier.com/content/abstract/scopus_id/85182737407",,,192,197,2,1.00,2,1,2,"","",""
2,"S. Hao","Enhancing Code Language Models for Program Repair by Curricular Fine-tuning Framework",2023,"Proceedings - 2023 IEEE International Conference on Software Maintenance and Evolution, ICSME 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181541969&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85181541969&origin=inward",122,"2025-03-14 11:30:04","Conference Paper","10.1109/ICSME58846.2023.00024","","https://api.elsevier.com/content/abstract/scopus_id/85181541969",,,136,146,2,1.00,2,1,2,"","",""
2,"S. Sun","Exploring Security Commits in Python",2023,"Proceedings - 2023 IEEE International Conference on Software Maintenance and Evolution, ICSME 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181539627&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85181539627&origin=inward",123,"2025-03-14 11:30:04","Conference Paper","10.1109/ICSME58846.2023.00027","","https://api.elsevier.com/content/abstract/scopus_id/85181539627",,,171,181,2,1.00,2,1,2,"","",""
2,"C. Wang","REEF: A Framework for Collecting Real-World Vulnerabilities and Fixes",2023,"Proceedings - 2023 38th IEEE/ACM International Conference on Automated Software Engineering, ASE 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179006869&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85179006869&origin=inward",124,"2025-03-14 11:30:04","Conference Paper","10.1109/ASE56229.2023.00199","","https://api.elsevier.com/content/abstract/scopus_id/85179006869",,,1952,1962,2,1.00,2,1,2,"","",""
2,"S. Thy","Adventure of a Lifetime: Extract Method Refactoring for Rust",2023,"Proceedings of the ACM on Programming Languages","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85174895780&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85174895780&origin=inward",125,"2025-03-14 11:30:04","Article","10.1145/3622821","2475-1421","https://api.elsevier.com/content/abstract/scopus_id/85174895780",7,,,,2,1.00,2,1,2,"","",""
2,"D. Horvath","An Extensive Study on Model Architecture and Program Representation in the Domain of Learning-based Automated Program Repair",2023,"Proceedings - 2023 IEEE/ACM International Workshop on Automated Program Repair, APR 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168418037&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85168418037&origin=inward",126,"2025-03-14 11:30:04","Conference Paper","10.1109/APR59189.2023.00013","","https://api.elsevier.com/content/abstract/scopus_id/85168418037",,,31,38,2,1.00,2,1,2,"","",""
2,"J. Kim","MCRepair: Multi-Chunk Program Repair via Patch Optimization with Buggy Block",2023,"Proceedings of the ACM Symposium on Applied Computing","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85162923436&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85162923436&origin=inward",127,"2025-03-14 11:30:04","Conference Paper","10.1145/3555776.3577762","","https://api.elsevier.com/content/abstract/scopus_id/85162923436",,,1508,1515,2,1.00,2,1,2,"","",""
2,"A. Costea","Hippodrome: Data Race Repair Using Static Analysis Summaries",2023,"ACM Transactions on Software Engineering and Methodology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85153735422&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85153735422&origin=inward",128,"2025-03-14 11:30:04","Article","10.1145/3546942","1049-331X","https://api.elsevier.com/content/abstract/scopus_id/85153735422",32,2,,,2,1.00,2,1,2,"","",""
1,"H. Ruan","Timing Side-Channel Mitigation via Automated Program Repair",2024,"ACM Transactions on Software Engineering and Methodology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85211786880&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85211786880&origin=inward",136,"2025-03-14 11:30:04","Article","10.1145/3678169","1049-331X","https://api.elsevier.com/content/abstract/scopus_id/85211786880",33,8,,,1,1.00,1,1,1,"","",""
1,"K. Huang","Evolving Paradigms in Automated Program Repair: Taxonomy, Challenges, and Opportunities",2024,"ACM Computing Surveys","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210310563&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85210310563&origin=inward",137,"2025-03-14 11:30:04","Article","10.1145/3696450","0360-0300","https://api.elsevier.com/content/abstract/scopus_id/85210310563",57,2,,,1,1.00,1,1,1,"","",""
1,"X. Yin","ThinkRepair: Self-Directed Automated Program Repair",2024,"ISSTA 2024 - Proceedings of the 33rd ACM SIGSOFT International Symposium on Software Testing and Analysis","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205545435&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85205545435&origin=inward",138,"2025-03-14 11:30:04","Conference Paper","10.1145/3650212.3680359","","https://api.elsevier.com/content/abstract/scopus_id/85205545435",,,1274,1286,1,1.00,1,1,1,"","",""
1,"S. Santos","Large Language Models in Automated Repair of Haskell Type Errors",2024,"Proceedings - 2024 ACM/IEEE International Workshop on Automated Program Repair, APR 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204469655&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85204469655&origin=inward",139,"2025-03-14 11:30:04","Conference Paper","10.1145/3643788.3648012","","https://api.elsevier.com/content/abstract/scopus_id/85204469655",,,42,45,1,1.00,1,1,1,"","",""
1,"M. Lajko","Automated Program Repair with the GPT Family, Including GPT-2, GPT-3 and CodeX",2024,"Proceedings - 2024 ACM/IEEE International Workshop on Automated Program Repair, APR 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204459279&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85204459279&origin=inward",140,"2025-03-14 11:30:04","Conference Paper","10.1145/3643788.3648021","","https://api.elsevier.com/content/abstract/scopus_id/85204459279",,,34,41,1,1.00,1,1,1,"","",""
1,"F. Molina","Improving Patch Correctness Analysis via Random Testing and Large Language Models",2024,"Proceedings - 2024 IEEE Conference on Software Testing, Verification and Validation, ICST 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203835770&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85203835770&origin=inward",141,"2025-03-14 11:30:04","Conference Paper","10.1109/ICST60714.2024.00036","","https://api.elsevier.com/content/abstract/scopus_id/85203835770",,,317,328,1,1.00,1,1,1,"","",""
1,"D. Horváth","Yet Another Miner Utility Unveiling a Dataset: CodeGrain",2024,"Proceedings of the 13th International Conference on Data Science, Technology and Applications, DATA 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203053893&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85203053893&origin=inward",142,"2025-03-14 11:30:04","Conference Paper","10.5220/0012760100003756","","https://api.elsevier.com/content/abstract/scopus_id/85203053893",,,338,345,1,1.00,1,1,1,"","",""
1,"S. Bin Murtaza","LLM Fault Localisation within Evolutionary Computation Based Automated Program Repair",2024,"GECCO 2024 Companion - Proceedings of the 2024 Genetic and Evolutionary Computation Conference Companion","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85201966223&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85201966223&origin=inward",143,"2025-03-14 11:30:04","Conference Paper","10.1145/3638530.3664174","","https://api.elsevier.com/content/abstract/scopus_id/85201966223",,,1824,1829,1,1.00,1,1,1,"","",""
1,"A. Papotti","On the acceptance by code reviewers of candidate security patches suggested by Automated Program Repair tools",2024,"Empirical Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85200325128&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85200325128&origin=inward",144,"2025-03-14 11:30:04","Article","10.1007/s10664-024-10506-z","1382-3256","https://api.elsevier.com/content/abstract/scopus_id/85200325128",29,5,,,1,1.00,1,1,1,"","",""
1,"M. Martinez","Test-based patch clustering for automatically-generated patches assessment",2024,"Empirical Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199409749&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85199409749&origin=inward",145,"2025-03-14 11:30:04","Article","10.1007/s10664-024-10503-2","1382-3256","https://api.elsevier.com/content/abstract/scopus_id/85199409749",29,5,,,1,1.00,1,1,1,"","",""
1,"Q.Y. Li","Empirical Study on Data Leakage Problem in Neural Program Repair",2024,"Ruan Jian Xue Bao/Journal of Software","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198003096&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85198003096&origin=inward",146,"2025-03-14 11:30:04","Article","10.13328/j.cnki.jos.007110","1000-9825","https://api.elsevier.com/content/abstract/scopus_id/85198003096",35,7,3071,3092,1,1.00,1,1,1,"","",""
1,"H. Du","Ripples of a Mutation - An Empirical Study of Propagation Effects in Mutation Testing",2024,"Proceedings - International Conference on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85196795879&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85196795879&origin=inward",147,"2025-03-14 11:30:04","Conference Paper","10.1145/3597503.3639179","0270-5257","https://api.elsevier.com/content/abstract/scopus_id/85196795879",,,1421,1433,1,1.00,1,1,1,"","",""
1,"Á.F. Silva","Leveraging Large Language Models to Boost Dafny's Developers Productivity",2024,"Proceedings - 2024 IEEE/ACM 12th International Conference on Formal Methods in Software Engineering, FormaliSE 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85196357037&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85196357037&origin=inward",148,"2025-03-14 11:30:04","Conference Paper","10.1145/3644033.3644374","","https://api.elsevier.com/content/abstract/scopus_id/85196357037",,,138,142,1,1.00,1,1,1,"","",""
1,"D. Williams","User-Centric Deployment of Automated Program Repair at Bloomberg",2024,"ACM International Conference Proceeding Series","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195273984&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85195273984&origin=inward",149,"2025-03-14 11:30:04","Conference Paper","10.1145/3639477.3639756","","https://api.elsevier.com/content/abstract/scopus_id/85195273984",,,81,91,1,1.00,1,1,1,"","",""
1,"C. Liu","Automated Code Editing with Search-Generate-Modify",2024,"Proceedings - International Conference on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194882430&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85194882430&origin=inward",150,"2025-03-14 11:30:04","Conference Paper","10.1145/3639478.3643124","0270-5257","https://api.elsevier.com/content/abstract/scopus_id/85194882430",,,398,399,1,1.00,1,1,1,"","",""
1,"S. Omari","Investigating large language models capabilities for automatic code repair in Python",2024,"Cluster Computing","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192519744&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192519744&origin=inward",151,"2025-03-14 11:30:04","Article","10.1007/s10586-024-04490-8","1386-7857","https://api.elsevier.com/content/abstract/scopus_id/85192519744",27,8,10717,10731,1,1.00,1,1,1,"","",""
1,"J.A. Prenner","Out of Context: How Important is Local Context in Neural Program Repair?",2024,"Proceedings - International Conference on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191964174&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85191964174&origin=inward",152,"2025-03-14 11:30:04","Conference Paper","10.1145/3597503.3639086","0270-5257","https://api.elsevier.com/content/abstract/scopus_id/85191964174",,,1008,1020,1,1.00,1,1,1,"","",""
1,"M.R.H. Misu","SourcererJBF: A Java Build Framework For Large-Scale Compilation",2024,"ACM Transactions on Software Engineering and Methodology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191740106&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85191740106&origin=inward",153,"2025-03-14 11:30:04","Article","10.1145/3635710","1049-331X","https://api.elsevier.com/content/abstract/scopus_id/85191740106",33,3,,,1,1.00,1,1,1,"","",""
1,"J.A. del-Hoyo-Gabaldon","Automatic dataset generation for automated program repair of bugs and vulnerabilities through SonarQube",2024,"SoftwareX","","https://api.elsevier.com/content/article/eid/1-s2.0-S2352711024000359","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185720307&origin=inward",154,"2025-03-14 11:30:04","Article","10.1016/j.softx.2024.101664","2352-7110","https://api.elsevier.com/content/abstract/scopus_id/85185720307",26,,,,1,1.00,1,1,1,"","",""
1,"S. Moosavi","Doctor Code: A machine learning-based approach to program repair",2024,"Scientia Iranica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185534679&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185534679&origin=inward",155,"2025-03-14 11:30:04","Article","10.24200/sci.2023.54718.3884","1026-3098","https://api.elsevier.com/content/abstract/scopus_id/85185534679",31,2,83,102,1,1.00,1,1,1,"","",""
1,"D. Sobania","Evaluating Explanations for Software Patches Generated by Large Language Models",2024,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180532579&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85180532579&origin=inward",158,"2025-03-14 11:30:04","Conference Paper","10.1007/978-3-031-48796-5_12","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85180532579",14415,,147,152,1,1.00,1,1,1,"","",""
1,"D. Yang","Strider: Signal Value Transition-Guided Defect Repair for HDL Programming Assignments",2024,"IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179785179&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85179785179&origin=inward",159,"2025-03-14 11:30:04","Article","10.1109/TCAD.2023.3341750","0278-0070","https://api.elsevier.com/content/abstract/scopus_id/85179785179",43,5,1594,1607,1,1.00,1,1,1,"","",""
1,"B. Wang","Enhanced evolutionary automated program repair by finer-granularity ingredients and better search algorithms",2024,"Journal of Software: Evolution and Process","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85173942496&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85173942496&origin=inward",160,"2025-03-14 11:30:04","Article","10.1002/smr.2624","2047-7481","https://api.elsevier.com/content/abstract/scopus_id/85173942496",36,6,,,1,1.00,1,1,1,"","",""
2,"S. Gutiérrez Brida","ICEBAR: Feedback-Driven Iterative Repair of Alloy Specifications",2022,"ACM International Conference Proceeding Series","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146959854&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146959854&origin=inward",129,"2025-03-14 11:30:04","Conference Paper","10.1145/3551349.3556944","","https://api.elsevier.com/content/abstract/scopus_id/85146959854",,,,,2,0.67,2,1,3,"","",""
2,"P. Tolmach","Property-Based Automated Repair of DeFi Protocols",2022,"ACM International Conference Proceeding Series","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146926405&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146926405&origin=inward",130,"2025-03-14 11:30:04","Conference Paper","10.1145/3551349.3559560","","https://api.elsevier.com/content/abstract/scopus_id/85146926405",,,,,2,0.67,2,1,3,"","",""
2,"A. Khanfir","Effective and scalable fault injection using bug reports and generative language models",2022,"ESEC/FSE 2022 - Proceedings of the 30th ACM Joint Meeting European Software Engineering Conference and Symposium on the Foundations of Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143077167&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143077167&origin=inward",131,"2025-03-14 11:30:04","Conference Paper","10.1145/3540250.3558907","","https://api.elsevier.com/content/abstract/scopus_id/85143077167",,,1790,1794,2,0.67,2,1,3,"","",""
2,"J. Zhang","Fair Decision Making via Automated Repair of Decision Trees",2022,"Proceedings - International Workshop on Equitable Data and Technology, FairWare 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137639435&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85137639435&origin=inward",132,"2025-03-14 11:30:04","Conference Paper","10.1145/3524491.3527306","","https://api.elsevier.com/content/abstract/scopus_id/85137639435",,,9,16,2,0.67,2,1,3,"","",""
2,"D. Wu","Automatically repairing tensor shape faults in deep learning programs",2022,"Information and Software Technology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0950584922001471","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135707262&origin=inward",133,"2025-03-14 11:30:04","Article","10.1016/j.infsof.2022.107027","0950-5849","https://api.elsevier.com/content/abstract/scopus_id/85135707262",151,,,,2,0.67,2,1,3,"","",""
2,"A. Fonseca","Figra: Evaluating a larger search space for Cardumen in Automatic Program Repair",2022,"Proceedings - International Workshop on Automated Program Repair, APR 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135138955&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135138955&origin=inward",134,"2025-03-14 11:30:04","Conference Paper","10.1145/3524459.3527345","","https://api.elsevier.com/content/abstract/scopus_id/85135138955",,,24,30,2,0.67,2,1,3,"","",""
2,"M.R. Contractor","Improving Program Matching to Automatically Repair Introductory Programs",2022,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134178339&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134178339&origin=inward",135,"2025-03-14 11:30:04","Conference Paper","10.1007/978-3-031-09680-8_30","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85134178339",13284,,323,335,2,0.67,2,1,3,"","",""
1,"V. Kabadi","The Future Can't Help Fix the Past: Assessing Program Repair in the Wild",2023,"Proceedings - 2023 IEEE International Conference on Software Maintenance and Evolution, ICSME 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181535779&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85181535779&origin=inward",156,"2025-03-14 11:30:04","Conference Paper","10.1109/ICSME58846.2023.00017","","https://api.elsevier.com/content/abstract/scopus_id/85181535779",,,50,61,1,0.50,1,1,2,"","",""
